"You can override this default value in CMS using the limit=""x"" variable. Leave empty for no limitation.","您可以重寫此默認值在 CMS 使用限制 =""x""變量。留空為不受限制。",module,Magento_CatalogEvent,
Events to Scroll per Click in Event Slider Widget,每次在小部件中事件滑塊點擊滾動事件,module,Magento_CatalogEvent,
"You can override this default value in CMS using the limit=""x"" variable.","您可以重寫此默認值在 CMS 使用限制 =""x""變量。",module,Magento_CatalogEvent,
Catalog Events Carousel,目錄事件旋轉木馬,module,Magento_CatalogEvent,
List all open Catalog Events as a Paginated Carousel,列出所有打開的目錄事件作為分頁的旋轉木馬,module,Magento_CatalogEvent,
Frame Size,框大小,module,Magento_CatalogEvent,
Number of Items to display at once,要一次顯示的項目數,module,Magento_CatalogEvent,
Scroll,滾動,module,Magento_CatalogEvent,
Number of Items to scroll per click,要滾動每次點擊的項目數,module,Magento_CatalogEvent,
Block Custom Width,模塊自定義寬度,module,Magento_CatalogEvent,
"If empty, we'll automatically set the width value in pixels.",如果為空，我們就會自動設置寬度值，以像素為單位。,module,Magento_CatalogEvent,
Catalog Events Carousel Default Template,目錄事件輪播默認模板,module,Magento_CatalogEvent,
ID,ID,module,Magento_CatalogEvent,
Category ID,類別 ID,module,Magento_CatalogEvent,
Start,開始,module,Magento_CatalogEvent,
End,結束,module,Magento_CatalogEvent,
Countdown Ticker,倒計時自動收報機,module,Magento_CatalogEvent,
Action,操作,module,Magento_CatalogEvent,
Edit,編輯,module,Magento_CatalogEvent,
Entity type model '%1' is not found,實體型模式必須是一個實例 \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType,module,Magento_CatalogImportExport,
Entity type model must be an instance of \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType,實體模類型型必須是實例 \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType,module,Magento_CatalogImportExport,
There are no product types available for export.,沒有可以導出的產品類型,module,Magento_CatalogImportExport,
Entity type model must be an instance of ' .,實體類型模型必須是一個實例。,module,Magento_CatalogImportExport,
"Wrong attribute set code ""%1"", please correct it and try again.","錯誤的屬性集代碼 ""%1"", 請更正它並重試。",module,Magento_CatalogImportExport,
"Category ""%1"" has not been created.","尚未創建類別""%1""。",module,Magento_CatalogImportExport,
File directory '%1' is not readable.,文件目錄“%1”不是寫。,module,Magento_CatalogImportExport,
File directory '%1' is not writable.,文件目錄 '%1' 不是可寫的。,module,Magento_CatalogImportExport,
Value for 'price' sub attribute in 'store' attribute contains incorrect value,商店' 屬性 '價格' 子屬性的值包含不正確的值,module,Magento_CatalogImportExport,
"Value for 'type' sub attribute in 'custom_options' attribute contains incorrect value, acceptable values are: 'dropdown', 'checkbox'",值為鍵入' 子 'custom_options' 屬性中的屬性包含不正確的值，可接受的值是: 下拉列表中'，'復選框,module,Magento_CatalogImportExport,
Please enter a value for title.,請輸入標題值。,module,Magento_CatalogImportExport,
Value for 'price' sub attribute in 'custom_options' attribute contains incorrect value,Custom_options' 屬性 '價格' 子屬性的值包含不正確的值,module,Magento_CatalogImportExport,
Value for 'maximum characters' sub attribute in 'custom_options' attribute contains incorrect value,Custom_options' 屬性 '最大字符數子屬性的值包含不正確的值,module,Magento_CatalogImportExport,
Value for 'sort order' sub attribute in 'custom_options' attribute contains incorrect value,Custom_options' 屬性 '價格' 子屬性的值包含不正確的值,module,Magento_CatalogImportExport,
Value for 'value price' sub attribute in 'custom_options' attribute contains incorrect value,Custom_options' 屬性 '排序' 子屬性的值包含不正確的值,module,Magento_CatalogImportExport,
This name is already being used for custom option. Please enter a different name.,這個名字已經被用於自定義選項。請輸入一個不同的名稱。,module,Magento_CatalogImportExport,
Custom options have different types.,自定義選項具有不同的類型。,module,Magento_CatalogImportExport,
Every option entity must have a parent product entity.,每個選項實體必須有一個父產品的實體。,module,Magento_CatalogImportExport,
Please correct the parameters.,請更正參數。,module,Magento_CatalogImportExport,
File '%1' was not found or has read restriction.,%1' 文件未找到或讀過限制。,module,Magento_CatalogImportExport,
ALL GROUPS,所有組,module,Magento_CatalogInventory,
Customer Group,客戶組,module,Magento_CatalogInventory,
Minimum Qty,退款后自動返回庫存,module,Magento_CatalogInventory,
Add Minimum Qty,添加最低數量,module,Magento_CatalogInventory,
We can't rebuild the index for an undefined product.,我們不能重建索引未定義的產品。,module,Magento_CatalogInventory,
Could not rebuild index for empty products array,無法重建索引空的產品陣列,module,Magento_CatalogInventory,
The stock item for Product is not valid.,產品的庫存記錄不是有效的。,module,Magento_CatalogInventory,
This product is out of stock.,該產品已售罄。,module,Magento_CatalogInventory,
Some of the products are out of stock.,部分產品已脫銷。,module,Magento_CatalogInventory,
The stock item for Product in option is not valid.,選項中的產品的庫存項目無效。,module,Magento_CatalogInventory,
Undefined product type,未定義的產品類型,module,Magento_CatalogInventory,
%1 is not a correct comparison method.,%1 不是一個正確的比較方法。,module,Magento_CatalogInventory,
No Backorders,沒有延期交貨,module,Magento_CatalogInventory,
Allow Qty Below 0,允許數量低於 0,module,Magento_CatalogInventory,
Allow Qty Below 0 and Notify Customer,允許數量低於 0 並通知客戶,module,Magento_CatalogInventory,
In Stock,有貨,module,Magento_CatalogInventory,
Out of Stock,缺貨,module,Magento_CatalogInventory,
Unable to save Stock Item,無法保存庫存項目,module,Magento_CatalogInventory,
"Stock Item with id ""%1"" does not exist.","Id 為""%1""的庫存項目不存在。",module,Magento_CatalogInventory,
"Unable to remove Stock Item with id ""%1""","無法刪除編號id為 ""%1"" 的現貨項",module,Magento_CatalogInventory,
Unable to save Stock,無法保存現貨庫存,module,Magento_CatalogInventory,
"Stock with id ""%1"" does not exist.","股票與 id""%1""並不存在。",module,Magento_CatalogInventory,
"Unable to remove Stock with id ""%1""","無法刪除編號id為 ""%1"" 的現貨庫存",module,Magento_CatalogInventory,
Unable to save Stock Status,無法保存現貨庫存狀態,module,Magento_CatalogInventory,
Unable to remove Stock Status for product %1,無法刪除現貨庫存狀態為 %1 的產品,module,Magento_CatalogInventory,
Invalid stock id: %1. Only default stock with id %2 allowed,無效的庫存id: %1。隻有默認庫存與允許的 id %2,module,Magento_CatalogInventory,
Invalid stock item id: %1. Should be null or numeric value greater than 0,無效的庫存項目 id: %1。應為 null 或數值型值大於 0,module,Magento_CatalogInventory,
Invalid stock item id: %1. Assigned stock item id is %2,無效的庫存項目 id: %1。分配的庫存項 id 是 %2,module,Magento_CatalogInventory,
Not all of your products are available in the requested quantity.,不是所有的產品都在要求的數量。,module,Magento_CatalogInventory,
"Product with SKU ""%1"" does not exist","產品與 SKU""%1""不存在",module,Magento_CatalogInventory,
The fewest you may purchase is %1.,您可以購買最少是 %1。,module,Magento_CatalogInventory,
Please correct the quantity for some products.,請更正一些產品的數量。,module,Magento_CatalogInventory,
The most you may purchase is %1.,您最多可以購買的數量是 %1。,module,Magento_CatalogInventory,
"We don't have as many ""%1"" as you requested.",我們沒有您要求的那麼多“% 1”。,module,Magento_CatalogInventory,
"We don't have as many ""%1"" as you requested, but we'll back order the remaining %2.","我們沒有像很多""%1""作為你的要求，但是我們還回來訂單剩余的 %2。",module,Magento_CatalogInventory,
"We don't have ""%1"" in the requested quantity, so we'll back order the remaining %2.","我們沒有""%1""在請求的數量，所以我們馬上就回來訂單剩余的 %2。",module,Magento_CatalogInventory,
You can buy %1 only in quantities of %2 at a time.,你可以一次買隻在數量的 %2 %1。,module,Magento_CatalogInventory,
You can buy this product only in quantities of %1 at a time.,你可以一次買這種產品隻在 %1 的數量。,module,Magento_CatalogInventory,
Decimal qty increments is not allowed.,不允許小數數量的增量。,module,Magento_CatalogInventory,
Stock Status,現貨庫存狀態,module,Magento_CatalogInventory,
Quantity,數量,module,Magento_CatalogInventory,
Advanced Inventory,高級庫存,module,Magento_CatalogInventory,
%1 is available to buy in increments of %2,%1 是 %2 的可購買的增量,module,Magento_CatalogInventory,
Only %1 left,隻有 %1 左,module,Magento_CatalogInventory,
Product availability,產品的可用性,module,Magento_CatalogInventory,
Product Name,產品名稱,module,Magento_CatalogInventory,
Qty,數量,module,Magento_CatalogInventory,
Inventory Section,庫存類目,module,Magento_CatalogInventory,
Inventory,庫存,module,Magento_CatalogInventory,
Stock Options,股票期權,module,Magento_CatalogInventory,
Decrease Stock When Order is Placed,減少庫存時訂單,module,Magento_CatalogInventory,
Set Items' Status to be In Stock When Order is Cancelled,當訂單取消時，將物品的狀態設置為庫存狀態。,module,Magento_CatalogInventory,
Display Out of Stock Products,顯示庫存產品,module,Magento_CatalogInventory,
Products will still be shown by direct product URLs.,產品仍將通過直接產品 Url 所示。,module,Magento_CatalogInventory,
Only X left Threshold,隻留下閾值的 X,module,Magento_CatalogInventory,
Display Products Availability in Stock on Storefront,在店面上顯示產品的可用性,module,Magento_CatalogInventory,
Product Stock Options,產品股票期權,module,Magento_CatalogInventory,
"Please note that these settings apply to individual items in the cart, not to the entire cart.",請注意，這些設置適用於單個項目的購物車，不到整個購物車中。,module,Magento_CatalogInventory,
Manage Stock,數量增加,module,Magento_CatalogInventory,
Backorders,延期交貨,module,Magento_CatalogInventory,
Maximum Qty Allowed in Shopping Cart,購物車中允許的最大數量,module,Magento_CatalogInventory,
Out-of-Stock Threshold,缺貨的閾值,module,Magento_CatalogInventory,
Minimum Qty Allowed in Shopping Cart,購物車中允許的最小數量,module,Magento_CatalogInventory,
Notify for Quantity Below,數量通知如下,module,Magento_CatalogInventory,
Automatically Return Credit Memo Item to Stock,自動返回到股票的信用備忘項目,module,Magento_CatalogInventory,
Enable Qty Increments,啟用數量增量,module,Magento_CatalogInventory,
Qty Increments,數量的增量,module,Magento_CatalogInventory,
Stock,股票,module,Magento_CatalogInventory,
Index stock,有貨,module,Magento_CatalogInventory,
Use Config Settings,使用配置設置,module,Magento_CatalogInventory,
Qty Uses Decimals,數量使用小數,module,Magento_CatalogInventory,
Allow Multiple Boxes for Shipping,允許分箱物流快遞,module,Magento_CatalogInventory,
New Permission,"<strong style=""color:red"">Warning!</strong> By default this feature restricts all categories。",module,Magento_CatalogPermissions,
You already have a permission with this scope.,您已經具有此范圍的權限。,module,Magento_CatalogPermissions,
(Allow),(允許),module,Magento_CatalogPermissions,
(Deny),(拒絕),module,Magento_CatalogPermissions,
Category Permissions,類別權限,module,Magento_CatalogPermissions,
Browsing Category,瀏覽類別,module,Magento_CatalogPermissions,
Display Product Prices,顯示產品價格,module,Magento_CatalogPermissions,
Add to Cart,添加到購物車,module,Magento_CatalogPermissions,
"Yes, for Everyone",是的每個人都,module,Magento_CatalogPermissions,
"Yes, for Specified Customer Groups",是的，每個人,module,Magento_CatalogPermissions,
No,否,module,Magento_CatalogPermissions,
"No, Redirect to Landing Page",不，重定向到登錄頁,module,Magento_CatalogPermissions,
Permission with the same scope,具有相同的作用域的權限,module,Magento_CatalogPermissions,
You may need more permissions to access this category.,您可能需要更多的權限來訪問此類別。,module,Magento_CatalogPermissions,
You may need more permissions to access this product.,您可能需要更多的權限來訪問此產品。,module,Magento_CatalogPermissions,
"You cannot add ""%1"" to the cart.","無法將""%1""添加到購物車。",module,Magento_CatalogPermissions,
Permissions do not depend on store views.,權限不依賴於存儲視圖。,module,Magento_CatalogPermissions,
Website,網站,module,Magento_CatalogPermissions,
Customer Group,客戶組,module,Magento_CatalogPermissions,
Action,操作,module,Magento_CatalogPermissions,
-- Please Select --,-- 請選擇 --,module,Magento_CatalogPermissions,
All Websites,所有網站,module,Magento_CatalogPermissions,
All Customer Groups,所有客戶群,module,Magento_CatalogPermissions,
Allow,允許,module,Magento_CatalogPermissions,
Deny,否認,module,Magento_CatalogPermissions,
Use parent,使用父級,module,Magento_CatalogPermissions,
Category Permissions Section,類別權限類目,module,Magento_CatalogPermissions,
Enable,啟用,module,Magento_CatalogPermissions,
"<strong style=""color:red"">Warning!</strong> By default this feature restricts all categories.","<strong style=""color:red""> 警告!</strong>默認情況下此功能限制所有類別。",module,Magento_CatalogPermissions,
Allow Browsing Category,允許瀏覽類別,module,Magento_CatalogPermissions,
Customer Groups,客戶組,module,Magento_CatalogPermissions,
Landing Page,登錄頁面,module,Magento_CatalogPermissions,
Allow Adding to Cart,允許添加到購物車,module,Magento_CatalogPermissions,
Disallow Catalog Search By,不允許按目錄搜索,module,Magento_CatalogPermissions,
Catalog Category Permissions,目錄類別權限,module,Magento_CatalogPermissions,
Indexed permissions for categories,類別索引的權限,module,Magento_CatalogPermissions,
Catalog Product Permissions,目錄產品權限,module,Magento_CatalogPermissions,
Indexed permissions for products,產品索引的權限,module,Magento_CatalogPermissions,
Delete Rule,刪除規則,module,Magento_CatalogRule,
Are you sure you want to do this?,您確認要這麼做麼？,module,Magento_CatalogRule,
Reset,重置,module,Magento_CatalogRule,
Save and Apply,保存並應用,module,Magento_CatalogRule,
Save and Continue Edit,保存並繼續編輯,module,Magento_CatalogRule,
Save,保存,module,Magento_CatalogRule,
Catalog Price Rule,目錄價格規則。,module,Magento_CatalogRule,
Add New Rule,添加新規則,module,Magento_CatalogRule,
Apply Rules,應用規則,module,Magento_CatalogRule,
Conditions,條件,module,Magento_CatalogRule,
Conditions (don't add conditions if rule is applied to all products),條件 (如果規則應用於所有產品不添加條件),module,Magento_CatalogRule,
ID,ID,module,Magento_CatalogRule,
Type,類型,module,Magento_CatalogRule,
Attribute Set,屬性集,module,Magento_CatalogRule,
SKU,SKU,module,Magento_CatalogRule,
Product,產品,module,Magento_CatalogRule,
Promotions,促銷活動,module,Magento_CatalogRule,
"We found updated rules that are not applied. Please click ""Apply Rules"" to update your catalog.","我們發現不適用的更新的規則。請單擊""應用規則""來更新您的目錄。",module,Magento_CatalogRule,
We can't apply the rules.,我們不能應用的規則。,module,Magento_CatalogRule,
You deleted the rule.,規則已保存。,module,Magento_CatalogRule,
We can't delete this rule right now. Please review the log and try again.,我們現在不能刪除該規則。請查看日志並再試一次。,module,Magento_CatalogRule,
We can't find a rule to delete.,我們找不到要刪除的規則。,module,Magento_CatalogRule,
This rule no longer exists.,該規則已不存在。,module,Magento_CatalogRule,
New Catalog Price Rule,新目錄價格規則,module,Magento_CatalogRule,
Edit Rule,修改規則,module,Magento_CatalogRule,
New Rule,新規則,module,Magento_CatalogRule,
Catalog,目錄重寫,module,Magento_CatalogRule,
You saved the rule.,你保存的規則。,module,Magento_CatalogRule,
Something went wrong while saving the rule data. Please review the error log.,保存規則數據時出了錯。請查看錯誤日志。,module,Magento_CatalogRule,
Promo,促銷,module,Magento_CatalogRule,
Unable to save rule %1,無法保存規則 %1,module,Magento_CatalogRule,
"Rule with specified ID ""%1"" not found.","具有指定 ID""%1""找不到的規則。",module,Magento_CatalogRule,
Unable to remove rule %1,無法刪除規則 %1,module,Magento_CatalogRule,
Could not rebuild index for empty products array,無法重建索引空的產品陣列,module,Magento_CatalogRule,
We can't rebuild the index for an undefined product.,我們不能重建索引未定義的產品。,module,Magento_CatalogRule,
Catalog rule indexing failed. See details in exception log.,目錄規則索引失敗。查看異常日志中的詳細信息。,module,Magento_CatalogRule,
Percentage discount should be between 0 and 100.,百分比折扣應該是介於 0 和 100 之間。,module,Magento_CatalogRule,
Discount value should be 0 or greater.,折扣值應大於或等於 0。,module,Magento_CatalogRule,
Unknown action.,未知的動作。,module,Magento_CatalogRule,
Update the Product,產品更新,module,Magento_CatalogRule,
Rule price,規則的價格,module,Magento_CatalogRule,
To Fixed Value,為固定值,module,Magento_CatalogRule,
To Percentage,百分比,module,Magento_CatalogRule,
By Fixed value,按固定值,module,Magento_CatalogRule,
By Percentage,按百分比,module,Magento_CatalogRule,
Update product's %1 %2: %3,更新產品的 %1 %2: %3,module,Magento_CatalogRule,
Apply as percentage of original,申請作為原始大小的百分比,module,Magento_CatalogRule,
Apply as fixed amount,申請作為固定金額,module,Magento_CatalogRule,
Adjust final price to this percentage,調整這一比例最終價格,module,Magento_CatalogRule,
Adjust final price to discount value,調整最終價格以價值大打折扣,module,Magento_CatalogRule,
Conditions Combination,條件組合,module,Magento_CatalogRule,
Product Attribute,產品屬性,module,Magento_CatalogRule,
Updated rules applied.,應用的更新的規則。,module,Magento_CatalogRule,
"You disabled %1 Catalog Price Rules based on ""%2"" attribute.",根據“%2”屬性，您禁用了%1的目錄價格規則。,module,Magento_CatalogRule,
Catalog Rule Product,目錄規則產品,module,Magento_CatalogRule,
Indexed rule/product association,索引產品/規則關聯,module,Magento_CatalogRule,
Catalog Product Rule,目錄產品規則,module,Magento_CatalogRule,
Indexed product/rule association,索引的產品/規則協會,module,Magento_CatalogRule,
Rule,規則名稱,module,Magento_CatalogRule,
Start,開始,module,Magento_CatalogRule,
End,結束,module,Magento_CatalogRule,
Status,狀態,module,Magento_CatalogRule,
Active,活動,module,Magento_CatalogRule,
Inactive,未激活,module,Magento_CatalogRule,
Web Site,網站,module,Magento_CatalogRule,
Back,后退,module,Magento_CatalogRule,
Rule Information,規則信息,module,Magento_CatalogRule,
Rule Name,規則名稱,module,Magento_CatalogRule,
Description,描述,module,Magento_CatalogRule,
Websites,網站,module,Magento_CatalogRule,
Customer Groups,客戶組,module,Magento_CatalogRule,
From,從,module,Magento_CatalogRule,
To,至,module,Magento_CatalogRule,
Priority,優先級,module,Magento_CatalogRule,
Actions,動作,module,Magento_CatalogRule,
Apply,應用,module,Magento_CatalogRule,
Discount Amount,折扣金額,module,Magento_CatalogRule,
Discard subsequent rules,放棄后續規則,module,Magento_CatalogRule,
Yes,是,module,Magento_CatalogRule,
No,否,module,Magento_CatalogRule,
catalog_rule,catalog_rule,module,Magento_CatalogRuleStaging,
Magento\CatalogRule\Api\Data\RuleInterface,Magento\CatalogRule\Api\Data\RuleInterface,module,Magento_CatalogRuleStaging,
Future Update in this time range already exists. Select a different range to add a new Future Update.,將來的更新，在此時間范圍內已存在。選擇一個不同的范圍，以添加一個新的未來更新。,module,Magento_CatalogRuleStaging,
Future Update End Time cannot be equal or earlier than Start Time.,將更新的結束時間不能等於或早於開始時間。,module,Magento_CatalogRuleStaging,
Smth went to exception,Smth出現異常,module,Magento_CatalogRuleStaging,
ID,ID,module,Magento_CatalogRuleStaging,
Rule,規則名稱,module,Magento_CatalogRuleStaging,
Priority,優先級,module,Magento_CatalogRuleStaging,
Web Site,網站,module,Magento_CatalogRuleStaging,
Action,操作,module,Magento_CatalogRuleStaging,
Edit,編輯,module,Magento_CatalogRuleStaging,
Scheduled Changes,計劃改變,module,Magento_CatalogRuleStaging,
Name,名稱,module,Magento_CatalogRuleStaging,
Description,描述,module,Magento_CatalogRuleStaging,
Update Information,更新信息,module,Magento_CatalogRuleStaging,
Remove Catalog Price Rule from Update,從更新中刪除目錄價格規則,module,Magento_CatalogRuleStaging,
Schedule Update,日程更新,module,Magento_CatalogRuleStaging,
Update Name,更新名稱,module,Magento_CatalogRuleStaging,
Start Date,開始日期,module,Magento_CatalogRuleStaging,
End Date,結束日期,module,Magento_CatalogRuleStaging,
Rule Information,規則信息,module,Magento_CatalogRuleStaging,
Rule Name,規則名稱,module,Magento_CatalogRuleStaging,
Status,狀態,module,Magento_CatalogRuleStaging,
Active,啟用,module,Magento_CatalogRuleStaging,
Inactive,未激活,module,Magento_CatalogRuleStaging,
Websites,網站,module,Magento_CatalogRuleStaging,
Customer Groups,客戶組,module,Magento_CatalogRuleStaging,
Conditions,條件,module,Magento_CatalogRuleStaging,
Actions,動作,module,Magento_CatalogRuleStaging,
Apply,應用,module,Magento_CatalogRuleStaging,
Discount Amount,折扣金額,module,Magento_CatalogRuleStaging,
Discard subsequent rules,放棄后續規則,module,Magento_CatalogRuleStaging,
Yes,是,module,Magento_CatalogRuleStaging,
No,否,module,Magento_CatalogRuleStaging,
Save as a New Update,另存為一個新的更新,module,Magento_CatalogRuleStaging,
Move to Another Update,移動到另一個更新,module,Magento_CatalogRuleStaging,
Delete the Update,刪除更新,module,Magento_CatalogRuleStaging,
The catalog price rule will be removed from the update and all scheduled changes will be lost.,目錄價格規則將從更新中刪除，所有預定的變更將丟失。,module,Magento_CatalogRuleStaging,
200,200,module,Magento_CatalogRuleStaging,
100,100,module,Magento_CatalogRuleStaging,
50,50,module,Magento_CatalogRuleStaging,
30,30,module,Magento_CatalogRuleStaging,
20,20,module,Magento_CatalogRuleStaging,
Start Time,開始時間：,module,Magento_CatalogRuleStaging,
End Time,結束時間,module,Magento_CatalogRuleStaging,
Catalog Price Rules,目錄價格規則。,module,Magento_CatalogRuleStaging,
Remove Catalog Price Rule from Campaign,從運動中刪除目錄價格規則,module,Magento_CatalogRuleStaging,
Home,主頁,module,Magento_CatalogSearch,
Go to Home Page,轉到主頁,module,Magento_CatalogSearch,
Catalog Advanced Search,高級分類搜索,module,Magento_CatalogSearch,
All,全部,module,Magento_CatalogSearch,
Yes,是,module,Magento_CatalogSearch,
No,否,module,Magento_CatalogSearch,
Results,結果,module,Magento_CatalogSearch,
Advanced Search Results,高級的搜索結果,module,Magento_CatalogSearch,
Grid,網格,module,Magento_CatalogSearch,
List,列表,module,Magento_CatalogSearch,
Search Weight,搜索組件,module,Magento_CatalogSearch,
Relevance,相關性,module,Magento_CatalogSearch,
Search results for: '%1',搜索結果: '%1',module,Magento_CatalogSearch,
Minimum Search query length is %1,最小搜索查詢長度是 %1,module,Magento_CatalogSearch,
Please specify at least one search term.,請指定至少一個搜索項。,module,Magento_CatalogSearch,
%1 and greater,%1 和更大,module,Magento_CatalogSearch,
up to %1,可到 %1,module,Magento_CatalogSearch,
". "" which is inconsistent with state of scope resolver""",".""哪個是符合范圍解析器的狀態""",module,Magento_CatalogSearch,
Category,類別,module,Magento_CatalogSearch,
%1 and above,%1 及以上,module,Magento_CatalogSearch,
%1 - %2,1%-%2,module,Magento_CatalogSearch,
"Sorry, something went wrong. You can find out more in the error log.",抱歉，出問題了。你可以在錯誤日志中找到更多的信息。,module,Magento_CatalogSearch,
Bucket does not exist,斗不存在,module,Magento_CatalogSearch,
Product,產品,module,Magento_CatalogSearch,
Search Settings,搜索設置,module,Magento_CatalogSearch,
Search,搜索,module,Magento_CatalogSearch,
Advanced Search,高級搜索,module,Magento_CatalogSearch,
<strong>%1 item</strong> were found using the following search criteria,<strong>%1 項目</strong> 被發現使用以下搜索條件,module,Magento_CatalogSearch,
<strong>%1 items</strong> were found using the following search criteria,<strong>%1 項目</strong> 被發現使用以下搜索條件,module,Magento_CatalogSearch,
We can't find any items matching these search criteria.,我們找不到任何這些搜索條件匹配的項。,module,Magento_CatalogSearch,
Modify your search.,修改您的搜索。,module,Magento_CatalogSearch,
name,名字,module,Magento_CatalogSearch,
Don't see what you're looking for?,找不到想找的的東西？,module,Magento_CatalogSearch,
Your search returned no results.,您的搜索沒有任何結果。,module,Magento_CatalogSearch,
Popular Search Terms,熱門搜索詞,module,Magento_CatalogSearch,
Catalog Search,分類搜索,module,Magento_CatalogSearch,
Minimal Query Length,最小查詢長度,module,Magento_CatalogSearch,
Maximum Query Length,最大查詢長度,module,Magento_CatalogSearch,
Rebuild Catalog product fulltext search index,重建目錄產品全文搜索索引,module,Magento_CatalogSearch,
product,產品,module,Magento_CatalogStaging,
catalog_category,catalog_category,module,Magento_CatalogStaging,
Magento\Catalog\Api\Data\ProductInterface,Magento\Catalog\Api\Data\ProductInterface,module,Magento_CatalogStaging,
Magento\Catalog\Api\Data\CategoryInterface,Magento\Catalog\Api\Data\CategoryInterface,module,Magento_CatalogStaging,
"Attribute ""%1"" is required.","屬性""%1""是必須的。",module,Magento_CatalogStaging,
Enabled,已開啟,module,Magento_CatalogStaging,
Disabled,已禁用,module,Magento_CatalogStaging,
Future Update in this time range already exists. Select a different range to add a new Future Update.,將來的更新，在此時間范圍內已存在。選擇一個不同的范圍，以添加一個新的未來更新。,module,Magento_CatalogStaging,
Unable to save product,無法保存產品,module,Magento_CatalogStaging,
The image cannot be removed as it has been assigned to the other image role,圖像不能刪除，因為它已被分配其他圖像用途,module,Magento_CatalogStaging,
Could not save Prices.,不能保存價格。,module,Magento_CatalogStaging,
Invalid attribute %fieldName = %fieldValue.,無效的屬性 %fieldName = %fieldValue。,module,Magento_CatalogStaging,
The requested price is not found.,找不到要求的價格。,module,Magento_CatalogStaging,
Could not delete Prices,不能刪除價格,module,Magento_CatalogStaging,
Update %1 from %2 to %3.,更新 %1 從 %2 到 %3。,module,Magento_CatalogStaging,
Design,設計,module,Magento_CatalogStaging,
View/Edit,查看/編輯,module,Magento_CatalogStaging,
Delete,刪除,module,Magento_CatalogStaging,
Preview,預覽,module,Magento_CatalogStaging,
Set Product as New,作為新的集的產品,module,Magento_CatalogStaging,
Store View:,商店界面：,module,Magento_CatalogStaging,
Stores Configuration,配置商店,module,Magento_CatalogStaging,
Scheduled Changes,更改計劃任務,module,Magento_CatalogStaging,
Name,名字,module,Magento_CatalogStaging,
Description,描述,module,Magento_CatalogStaging,
Action,操作,module,Magento_CatalogStaging,
Update Information,更新信息,module,Magento_CatalogStaging,
Schedule Update,日程更新,module,Magento_CatalogStaging,
Update Name,更新名稱,module,Magento_CatalogStaging,
Start Date,開始日期,module,Magento_CatalogStaging,
End Date,結束日期,module,Magento_CatalogStaging,
Enable Category,在分類中啟用,module,Magento_CatalogStaging,
Include in Menu,在菜單中顯示,module,Magento_CatalogStaging,
Category Name,分類名,module,Magento_CatalogStaging,
Content,內容,module,Magento_CatalogStaging,
Category Image,分類圖片,module,Magento_CatalogStaging,
Add CMS Block,添加 CMS 塊,module,Magento_CatalogStaging,
Display Settings,顯示設置,module,Magento_CatalogStaging,
Anchor,錨點,module,Magento_CatalogStaging,
Sort Products By,對產品進行排序,module,Magento_CatalogStaging,
Use All,使用所有,module,Magento_CatalogStaging,
Default Product Sorting,默認產品排序,module,Magento_CatalogStaging,
Use Config Settings,使用配置設置,module,Magento_CatalogStaging,
Layered Navigation Price Step,分層價格導航,module,Magento_CatalogStaging,
Search Engine Optimization,搜索引擎的優化,module,Magento_CatalogStaging,
Meta Title,Meta 標題,module,Magento_CatalogStaging,
Meta Keywords,Meta 關鍵字,module,Magento_CatalogStaging,
Meta Description,Meta 描述,module,Magento_CatalogStaging,
Use Parent Category Settings,使用父類別設置,module,Magento_CatalogStaging,
New Theme,新主題,module,Magento_CatalogStaging,
Layout,布局,module,Magento_CatalogStaging,
Layout Update XML,XML布局更新,module,Magento_CatalogStaging,
Apply Design to Products,應用設計到產品,module,Magento_CatalogStaging,
Save as a New Update,另存為一個新的更新,module,Magento_CatalogStaging,
Move to Another Update,移動到另一個更新,module,Magento_CatalogStaging,
Delete the Update,刪除更新,module,Magento_CatalogStaging,
The category will be removed from the update and all scheduled changes will be lost.,該類別將從更新中刪除，所有預定的更改將丟失。,module,Magento_CatalogStaging,
200,200,module,Magento_CatalogStaging,
100,100,module,Magento_CatalogStaging,
50,50,module,Magento_CatalogStaging,
30,30,module,Magento_CatalogStaging,
20,二百,module,Magento_CatalogStaging,
Start Time,平率,module,Magento_CatalogStaging,
End Time,結束時間,module,Magento_CatalogStaging,
ID,編號,module,Magento_CatalogStaging,
Thumbnail,縮略圖,module,Magento_CatalogStaging,
Attribute Set,屬性集,module,Magento_CatalogStaging,
AttributeSetText,屬性集文本,module,Magento_CatalogStaging,
Status,狀態,module,Magento_CatalogStaging,
StatusText,狀態文本,module,Magento_CatalogStaging,
Type,類型:,module,Magento_CatalogStaging,
SKU,商品編號SKU,module,Magento_CatalogStaging,
Price,價格,module,Magento_CatalogStaging,
Remove Product from Update,從更新中刪除產品,module,Magento_CatalogStaging,
Images,圖片,module,Magento_CatalogStaging,
The product will be removed from the update and all scheduled changes will be lost.,該產品將從更新中刪除，所有預定的變更將丟失。,module,Magento_CatalogStaging,
Currently Active,當前活動,module,Magento_CatalogStaging,
Products,產品,module,Magento_CatalogStaging,
Categories,類別,module,Magento_CatalogStaging,
Path,路徑,module,Magento_CatalogStaging,
Quantity,數量,module,Magento_CatalogStaging,
Visibility,可見性,module,Magento_CatalogStaging,
